Time,Longitude,Latitude,UTM-x,UTM-y
2018-04-08 18:12:01.851272,10.224872694426098,47.81903591852329,591688.3998443901,5296913.441478442
2018-04-08 18:12:02.975285,10.2248679681513,47.8190346237365,591688.0483421843,5296913.291970643
2018-04-08 18:12:06.516166,10.2248487248186,47.819028870021725,591686.61802668,5296912.6296811635
2018-04-08 18:12:07.736042,10.2248546110708,47.819030057146,591687.0565479026,5296912.768598993
2018-04-08 18:12:08.896284,10.2248492600724,47.8190279291188,591686.6597495795,5296912.525744142
2018-04-08 18:12:11.300912,10.2248463681487,47.819024990559086,591686.4484509383,5296912.195723252
2018-04-08 18:12:12.544904,10.2248446995633,47.81902936528971,591686.3158466793,5296912.679951311
2018-04-08 18:12:13.752970,10.2248435805425,47.81903105682071,591686.2291045222,5296912.866620702
2018-04-08 18:12:14.888824,10.224843261561194,47.81903606995271,591686.1963998821,5296913.423401203
2018-04-08 18:12:18.597210,10.2248434468439,47.8190330882099,591686.2155195763,5296913.092230456
2018-04-08 18:12:19.829193,10.2248466256973,47.819037636726,591686.44546119,5296913.601521962
2018-04-08 18:12:22.245540,10.224849024415,47.8190376295692,591686.6250282318,5296913.603571388
2018-04-08 18:12:24.553839,10.2248488854708,47.8190352947877,591686.618738933,5296913.343919306
2018-04-08 18:12:28.058379,10.224866776894,47.8190383732212,591687.9525688934,5296913.70727503
2018-04-08 18:12:29.218245,10.2248746494734,47.819035241337296,591688.5473806482,5296913.368534779
2018-04-08 18:12:32.902833,10.224854749736698,47.819013625802896,591687.0958614626,5296910.942586226
2018-04-08 18:12:35.354768,10.2248681134354,47.8190231683729,591688.0793892066,5296912.018995407
2018-04-08 18:12:36.478919,10.2248695270134,47.81902416411489,591688.1834482746,5296912.13133854
2018-04-08 18:12:37.627182,10.2248759896198,47.8190265156002,591688.6630617778,5296912.400346975
2018-04-08 18:12:42.060992,10.2248580031746,47.8190156398415,591687.3358490213,5296911.170284741
2018-04-08 18:12:45.507940,10.2248742395452,47.81902758382438,591688.5301800071,5296912.516993663
2018-04-08 18:12:52.108893,10.224879350486193,47.8190354629379,591688.8988816692,5296913.398738881
2018-04-08 18:12:53.220828,10.224876838565898,47.819038601830215,591688.7053261662,5296913.744615782
2018-04-08 18:12:54.344750,10.2248757010977,47.81903826260599,591688.6207790797,5296913.705565402
2018-04-08 18:12:55.493012,10.224872495784195,47.8190363542121,591688.3842079683,5296913.489665247
2018-04-08 18:12:56.700974,10.2248683690135,47.81903629907129,591688.0753983465,5296913.478642546
2018-04-08 18:12:57.825048,10.2248630231369,47.8190348932448,591687.6777117772,5296913.316058986
2018-04-08 18:12:58.973294,10.224860285232698,47.8190333077662,591687.4755596131,5296913.136601973
2018-04-08 18:13:00.169271,10.2248593761814,47.81903655170581,591687.4018009205,5296913.496054851
2018-04-08 18:13:03.553698,10.224856391483,47.81904191747471,591687.1689347232,5296914.088865852
2018-04-08 18:13:05.861809,10.2248570040837,47.81904230613531,591687.2141061523,5296914.132788075
2018-04-08 18:13:08.146121,10.2248585015915,47.8190437435982,591687.323669881,5296914.294323533
2018-04-08 18:13:10.514561,10.224858899477496,47.81904878990779,591687.3445673349,5296914.855641582
2018-04-08 18:13:11.710600,10.2248561398792,47.8190504855592,591687.1350135969,5296915.040823193
2018-04-08 18:13:13.958634,10.2248520270234,47.81904892417018,591686.8298979828,5296914.862412841
2018-04-08 18:13:15.142673,10.2248510638366,47.8190495624962,591686.7566752625,5296914.932213984
2018-04-08 18:13:17.702837,10.2248460648562,47.8190505182943,591686.3807969053,5296915.03251256
2018-04-08 18:13:18.970889,10.224842184271996,47.81905239575888,591686.0870124139,5296915.236571435
2018-04-08 18:13:20.214992,10.2248392176425,47.8190520964414,591685.8654744319,5296915.199786989
2018-04-08 18:13:23.647209,10.224824455312303,47.81905160097629,591684.7613226379,5296915.127213462
2018-04-08 18:13:24.807424,10.2248213285975,47.8190541265127,591684.5228274391,5296915.404193088
